State_Name,Crop_Year,Season,Crop,Area,Production,crop_productivity
Punjab,2005,Kharif     ,Moong(Green Gram),12300,9900,0.804878049
Punjab,2005,Kharif     ,Rice,2642000,10193000,3.858062074
Punjab,2005,Rabi       ,Masoor,1900,900,0.473684211
Punjab,2005,Rabi       ,Wheat,3468000,14493000,4.179065744
Punjab,2006,Kharif     ,Arhar/Tur,7200,6700,0.930555556
Punjab,2006,Kharif     ,Bajra,6000,6000,1
Punjab,2006,Kharif     ,Groundnut,4400,3800,0.863636364
Punjab,2006,Kharif     ,Maize,154000,481000,3.123376623
Punjab,2006,Kharif     ,Moong(Green Gram),12300,10700,0.869918699
Punjab,2006,Kharif     ,Rice,2621000,10138000,3.867989317
Punjab,2006,Rabi       ,Masoor,2100,800,0.380952381
Punjab,2006,Rabi       ,Wheat,3467000,14596000,4.20997981
Punjab,2007,Kharif     ,Arhar/Tur,6000,5400,0.9
Punjab,2007,Kharif     ,Bajra,4000,4000,1
Punjab,2007,Kharif     ,Groundnut,3100,2700,0.870967742
Punjab,2007,Kharif     ,Maize,153000,521000,3.405228758
Punjab,2007,Kharif     ,Moong(Green Gram),11700,8400,0.717948718
Punjab,2007,Kharif     ,Rice,2610000,10489000,4.018773946
Punjab,2007,Rabi       ,Masoor,12000,6000,0.5
Punjab,2007,Rabi       ,Wheat,3488000,15720000,4.506880734
Punjab,2008,Kharif     ,Arhar/Tur,5900,5700,0.966101695
Punjab,2008,Kharif     ,Bajra,5000,5000,1
Punjab,2008,Kharif     ,Groundnut,2700,2500,0.925925926
Punjab,2008,Kharif     ,Maize,151000,514000,3.40397351
Punjab,2008,Kharif     ,Moong(Green Gram),8900,7900,0.887640449
Punjab,2008,Kharif     ,Rice,2735000,11000000,4.021937843
Punjab,2008,Rabi       ,Masoor,11000,6000,0.545454545
Punjab,2008,Rabi       ,Wheat,3466000,15733000,4.539238315
Punjab,2009,Kharif     ,Arhar/Tur,4600,4400,0.956521739
Punjab,2009,Kharif     ,Bajra,3000,4000,1.333333333
Punjab,2009,Kharif     ,Groundnut,2500,3100,1.24
Punjab,2009,Kharif     ,Maize,139000,475000,3.417266187
Punjab,2009,Kharif     ,Moong(Green Gram),7000,6400,0.914285714
Punjab,2009,Kharif     ,Rice,2802000,11236000,4.009992862
Punjab,2009,Rabi       ,Masoor,1100,700,0.636363636
Punjab,2009,Rabi       ,Wheat,3522000,15169000,4.306927882
Punjab,2010,Kharif     ,Arhar/Tur,4200,3900,0.928571429
Punjab,2010,Kharif     ,Bajra,3000,3000,1
Punjab,2010,Kharif     ,Groundnut,2200,3900,1.772727273
Punjab,2010,Kharif     ,Maize,133000,491000,3.691729323
Punjab,2010,Kharif     ,Moong(Green Gram),7800,6300,0.807692308
Punjab,2010,Kharif     ,Rice,2831000,10837000,3.82797598
Punjab,2010,Rabi       ,Masoor,1100,739,0.671818182
Punjab,2010,Rabi       ,Wheat,3510000,16472000,4.692877493
Rajasthan,2000,Kharif     ,Arhar/Tur,25405,9560,0.376303877
Rajasthan,2000,Kharif     ,Bajra,4636922,2046659,0.441383099
Rajasthan,2000,Kharif     ,Groundnut,195739,180762,0.923484845
Rajasthan,2000,Kharif     ,Maize,969898,1015326,1.046837915
Rajasthan,2000,Kharif     ,Moong(Green Gram),457940,79319,0.173208281
Rajasthan,2000,Kharif     ,Rice,166275,155716,0.936496767
Rajasthan,2000,Kharif     ,Soyabean,659250,455866,0.691491847
Rajasthan,2000,Kharif     ,Sunflower,57,10,0.175438596
Rajasthan,2000,Rabi       ,Masoor,21700,25789,1.18843318
Rajasthan,2000,Rabi       ,Wheat,2309637,5547100,2.401719404
Rajasthan,2001,Kharif     ,Arhar/Tur,23805,13705,0.575719387
Rajasthan,2001,Kharif     ,Bajra,5129949,3819783,0.744604479
Rajasthan,2001,Kharif     ,Groundnut,242627,297641,1.226743108
Rajasthan,2001,Kharif     ,Maize,1017433,1478871,1.453531584
Rajasthan,2001,Kharif     ,Moong(Green Gram),702136,207188,0.295082434
Rajasthan,2001,Kharif     ,Rice,144378,180048,1.247059801
Rajasthan,2001,Kharif     ,Soyabean,655916,715875,1.09141262
Rajasthan,2001,Kharif     ,Sunflower,57,25,0.438596491
Rajasthan,2001,Rabi       ,Masoor,16974,15399,0.907211029
Rajasthan,2001,Rabi       ,Wheat,2287498,6389030,2.793021021
Rajasthan,2002,Kharif     ,Arhar/Tur,16531,3894,0.235557438
Rajasthan,2002,Kharif     ,Bajra,3215390,717945,0.223283956
Rajasthan,2002,Kharif     ,Groundnut,241832,166050,0.686633696
Rajasthan,2002,Kharif     ,Maize,983553,870264,0.884816578
Rajasthan,2002,Kharif     ,Moong(Green Gram),514602,32466,0.063089533
Rajasthan,2002,Kharif     ,Rice,83584,67932,0.81273928
Rajasthan,2002,Kharif     ,Soyabean,471650,236443,0.501310294
Rajasthan,2002,Kharif     ,Sunflower,25,3,0.12
Rajasthan,2002,Rabi       ,Masoor,5864,5738,0.97851296
Rajasthan,2002,Rabi       ,Wheat,1800659,4878020,2.709019309
Rajasthan,2003,Kharif     ,Arhar/Tur,19517,15868,0.81303479
Rajasthan,2003,Kharif     ,Bajra,5868008,6669825,1.136642111
Rajasthan,2003,Kharif     ,Groundnut,212040,331881,1.565181098
Rajasthan,2003,Kharif     ,Maize,1110655,2069387,1.863213149
Rajasthan,2003,Kharif     ,Moong(Green Gram),828577,513622,0.619884453
Rajasthan,2003,Kharif     ,Rice,99756,164858,1.652612374
Rajasthan,2003,Kharif     ,Soyabean,493907,691416,1.399891073
Rajasthan,2003,Kharif     ,Sunflower,54,42,0.777777778
Rajasthan,2003,Rabi       ,Masoor,26154,32340,1.236522138
Rajasthan,2003,Rabi       ,Wheat,2103059,5875862,2.793959656
Rajasthan,2004,Kharif     ,Arhar/Tur,16916,12651,0.747871837
Rajasthan,2004,Kharif     ,Bajra,4587712,3011054,0.656330214
Rajasthan,2004,Kharif     ,Groundnut,290032,449540,1.5499669
Rajasthan,2004,Kharif     ,Maize,1042511,1265243,1.213649544
Rajasthan,2004,Kharif     ,Moong(Green Gram),757699,206146,0.27206846
Rajasthan,2004,Kharif     ,Rice,101361,150423,1.48403232
Rajasthan,2004,Kharif     ,Soyabean,621904,886508,1.425474028
Rajasthan,2004,Kharif     ,Sunflower,23,21,0.913043478
Rajasthan,2004,Rabi       ,Masoor,28751,28640,0.996139265
Rajasthan,2004,Rabi       ,Wheat,2010241,5706871,2.838898918
Rajasthan,2005,Kharif     ,Arhar/Tur,20388,13241,0.649450657
Rajasthan,2005,Kharif     ,Bajra,4993678,2168332,0.434215422
Rajasthan,2005,Kharif     ,Groundnut,320765,496075,1.546537185
Rajasthan,2005,Kharif     ,Maize,1004963,1103841,1.098389692
Rajasthan,2005,Kharif     ,Moong(Green Gram),852297,135510,0.158993872
Rajasthan,2005,Kharif     ,Rice,107492,153074,1.424050162
Rajasthan,2005,Kharif     ,Soyabean,744304,856321,1.15049899
Rajasthan,2005,Kharif     ,Sunflower,65,134,2.061538462
Rajasthan,2005,Rabi       ,Masoor,18457,16750,0.907514764
Rajasthan,2005,Rabi       ,Wheat,2123910,5865293,2.761554397
Rajasthan,2006,Kharif     ,Arhar/Tur,18555,9287,0.500511991
Rajasthan,2006,Kharif     ,Bajra,4910409,3440400,0.700634102
Rajasthan,2006,Kharif     ,Groundnut,306037,399509,1.305427122
Rajasthan,2006,Kharif     ,Maize,1032079,1117941,1.083193244
Rajasthan,2006,Kharif     ,Moong(Green Gram),759454,271112,0.35698278
Rajasthan,2006,Kharif     ,Rice,107758,169823,1.575966518
Rajasthan,2006,Kharif     ,Soyabean,641114,771347,1.20313548
Rajasthan,2006,Kharif     ,Sunflower,137,124,0.905109489
Rajasthan,2006,Rabi       ,Masoor,14003,12947,0.924587588
Rajasthan,2006,Rabi       ,Sunflower,137,125,0.912408759
Rajasthan,2006,Rabi       ,Wheat,2564840,7755883,3.023924689
Rajasthan,2007,Kharif     ,Arhar/Tur,17692,15530,0.877797875
Rajasthan,2007,Kharif     ,Bajra,5108580,4240852,0.830143014
Rajasthan,2007,Kharif     ,Groundnut,279423,481645,1.723712794
Rajasthan,2007,Kharif     ,Maize,1055538,1961513,1.85830638
Rajasthan,2007,Kharif     ,Moong(Green Gram),1060182,416773,0.393114578
Rajasthan,2007,Kharif     ,Rice,127831,259657,2.0312522
Rajasthan,2007,Kharif     ,Soyabean,797657,1071304,1.343063497
Rajasthan,2007,Rabi       ,Masoor,14822,10461,0.705775199
Rajasthan,2007,Rabi       ,Sunflower,40,97,2.425
Rajasthan,2007,Rabi       ,Wheat,2592188,7126040,2.749044437
Rajasthan,2008,Kharif     ,Arhar/Tur,19343,14880,0.769270537
Rajasthan,2008,Kharif     ,Bajra,5206162,4293938,0.824779943
Rajasthan,2008,Kharif     ,Groundnut,324209,540300,1.666517586
Rajasthan,2008,Kharif     ,Maize,1053878,1831110,1.73749713
Rajasthan,2008,Kharif     ,Moong(Green Gram),886019,373364,0.421395027
Rajasthan,2008,Kharif     ,Rice,133418,241082,1.806967576
Rajasthan,2008,Kharif     ,Soyabean,829468,807871,0.973962829
Rajasthan,2008,Rabi       ,Masoor,20637,17881,0.866453457
Rajasthan,2008,Rabi       ,Wheat,2294858,7287074,3.175392116
Rajasthan,2009,Kharif     ,Arhar/Tur,18398,6977,0.379226003
Rajasthan,2009,Kharif     ,Bajra,5223564,2034875,0.389556824
Rajasthan,2009,Kharif     ,Groundnut,336177,354458,1.054379092
Rajasthan,2009,Kharif     ,Maize,1100216,1144716,1.040446603
Rajasthan,2009,Kharif     ,Moong(Green Gram),923134,43981,0.047643137
Rajasthan,2009,Kharif     ,Rice,150694,228284,1.514884468
Rajasthan,2009,Kharif     ,Soyabean,778372,914588,1.175001156
Rajasthan,2009,Rabi       ,Masoor,27047,24198,0.894664843
Rajasthan,2009,Rabi       ,Wheat,2394213,7500851,3.13290881
Rajasthan,2010,Kharif     ,Arhar/Tur,21410,16237,0.758383933
Rajasthan,2010,Kharif     ,Bajra,5519448,6117800,1.108407942
Rajasthan,2010,Kharif     ,Groundnut,349331,686817,1.966092331
Rajasthan,2010,Kharif     ,Maize,1147191,2061424,1.79693181
Rajasthan,2010,Kharif     ,Moong(Green Gram),1049490,652228,0.621471381
Rajasthan,2010,Kharif     ,Rice,131126,265545,2.02511325
Rajasthan,2010,Kharif     ,Soyabean,765499,1118103,1.460619805
Rajasthan,2010,Kharif     ,Sunflower,3,1,0.333333333
Rajasthan,2010,Rabi       ,Masoor,44070,38449,0.872452916
Rajasthan,2010,Rabi       ,Wheat,3036141,10424350,3.433420912
Sikkim,2000,Kharif     ,Maize,39903,59611,1.493897702
Sikkim,2000,Kharif     ,Rice,15218,21358,1.403469576
Sikkim,2000,Kharif     ,Soyabean,4150,3410,0.821686747
Sikkim,2000,Rabi       ,Wheat,7215,10103,1.4002772
Sikkim,2001,Kharif     ,Maize,40110,57014,1.421441037
Sikkim,2001,Kharif     ,Rice,14900,21372,1.434362416
Sikkim,2001,Kharif     ,Soyabean,4150,3314,0.798554217
Sikkim,2001,Rabi       ,Wheat,8710,10485,1.203788749
Sikkim,2002,Kharif     ,Maize,36720,53210,1.449074074
Sikkim,2002,Kharif     ,Rice,14790,21220,1.434753212
Sikkim,2002,Kharif     ,Soyabean,3890,2910,0.748071979
Sikkim,2002,Rabi       ,Wheat,8330,10400,1.2484994
Sikkim,2003,Kharif     ,Maize,36700,57050,1.554495913
Sikkim,2003,Kharif     ,Rice,14740,21190,1.437584803
Sikkim,2003,Kharif     ,Soyabean,3890,3210,0.825192802
Sikkim,2003,Rabi       ,Wheat,6805,8686,1.276414401
Sikkim,2004,Kharif     ,Maize,36700,58280,1.588010899
Sikkim,2004,Kharif     ,Rice,9070,21610,2.382579934
Sikkim,2004,Kharif     ,Soyabean,3890,2170,0.557840617
Sikkim,2004,Rabi       ,Wheat,5740,8250,1.43728223
Sikkim,2005,Kharif     ,Maize,25450,61100,2.400785855
Sikkim,2005,Kharif     ,Rice,9790,23690,2.419816139
Sikkim,2005,Kharif     ,Soyabean,2630,3330,1.266159696
Sikkim,2005,Rabi       ,Wheat,5740,9250,1.611498258
Sikkim,2006,Kharif     ,Maize,40850,64890,1.588494492
Sikkim,2006,Kharif     ,Rice,9200,21450,2.331521739
Sikkim,2006,Kharif     ,Soyabean,3230,3230,1
Sikkim,2006,Rabi       ,Wheat,6380,10360,1.623824451
Sikkim,2007,Kharif     ,Maize,39770,59120,1.486547649
Sikkim,2007,Kharif     ,Rice,11860,19480,1.642495784
Sikkim,2007,Kharif     ,Soyabean,2360,2350,0.995762712
Sikkim,2007,Rabi       ,Wheat,4460,4460,1
Sikkim,2008,Kharif     ,Maize,39200,65740,1.677040816
Sikkim,2008,Kharif     ,Rice,13000,22230,1.71
Sikkim,2008,Kharif     ,Soyabean,3600,3160,0.877777778
Sikkim,2008,Rabi       ,Wheat,3900,3500,0.897435897
Sikkim,2009,Kharif     ,Maize,39500,64690,1.637721519
Sikkim,2009,Kharif     ,Rice,12270,20930,1.705786471
Sikkim,2009,Kharif     ,Soyabean,4200,3650,0.869047619
Sikkim,2009,Rabi       ,Wheat,5200,4720,0.907692308
Sikkim,2010,Kharif     ,Maize,40170,276023,6.87137167
Sikkim,2010,Kharif     ,Rice,12140,20973,1.727594728
Sikkim,2010,Kharif     ,Soyabean,4200,3749,0.892619048
Sikkim,2010,Rabi       ,Wheat,2650,2710,1.022641509
Tamil Nadu,2000,Kharif     ,Arhar/Tur,84929,60293,0.709922406
Tamil Nadu,2000,Kharif     ,Bajra,199655,303245,1.518845008
Tamil Nadu,2000,Kharif     ,Groundnut,825063,1456648,1.765499119
Tamil Nadu,2000,Kharif     ,Maize,119802,193854,1.618119898
Tamil Nadu,2000,Kharif     ,Moong(Green Gram),198603,90864,0.457515747
Tamil Nadu,2000,Kharif     ,Ragi,165144,283091,1.714206995
Tamil Nadu,2000,Kharif     ,Rice,2113344,7217903,3.415394276
Tamil Nadu,2000,Kharif     ,Sunflower,13345,14389,1.078231547
Tamil Nadu,2000,Rabi       ,Wheat,124,60,0.483870968
Tamil Nadu,2001,Kharif     ,Arhar/Tur,63613,41420.1,0.651126342
Tamil Nadu,2001,Kharif     ,Bajra,125093,152971,1.222858194
Tamil Nadu,2001,Kharif     ,Groundnut,662982,1249630,1.884862636
Tamil Nadu,2001,Kharif     ,Moong(Green Gram),128995,53470.1,0.414512966
Tamil Nadu,2001,Kharif     ,Ragi,124958,235311,1.883120729
Tamil Nadu,2001,Kharif     ,Rice,2059878,6583630,3.196126178
Tamil Nadu,2001,Kharif     ,Sunflower,6607,8530,1.291054942
Tamil Nadu,2002,Kharif     ,Arhar/Tur,44127,24067,0.545403041
Tamil Nadu,2002,Kharif     ,Bajra,102020,88682,0.869260929
Tamil Nadu,2002,Kharif     ,Groundnut,502090,717403,1.428833476
Tamil Nadu,2002,Kharif     ,Maize,121057,191646,1.583105479
Tamil Nadu,2002,Kharif     ,Moong(Green Gram),112812,48053,0.425956459
Tamil Nadu,2002,Kharif     ,Ragi,104286,140169,1.344082619
Tamil Nadu,2002,Kharif     ,Rice,1516537,3577108,2.358734406
Tamil Nadu,2002,Kharif     ,Sunflower,7709,8908,1.155532494
Tamil Nadu,2002,Rabi       ,Wheat,17,0,0
Tamil Nadu,2003,Kharif     ,Arhar/Tur,44914,27475,0.611724629
Tamil Nadu,2003,Kharif     ,Bajra,158851,172342,1.084928644
Tamil Nadu,2003,Kharif     ,Groundnut,591696,918241,1.551879681
Tamil Nadu,2003,Kharif     ,Maize,160159,250992,1.567142652
Tamil Nadu,2003,Kharif     ,Moong(Green Gram),125690,53315,0.424178534
Tamil Nadu,2003,Kharif     ,Ragi,118439,176381,1.489213857
Tamil Nadu,2003,Kharif     ,Rice,1396651,3222776,2.307502733
Tamil Nadu,2003,Kharif     ,Sunflower,10367,13408,1.293334619
Tamil Nadu,2004,Kharif     ,Arhar/Tur,43416,28979,0.667472821
Tamil Nadu,2004,Kharif     ,Bajra,97608,124300,1.273461192
Tamil Nadu,2004,Kharif     ,Groundnut,615877,1005342,1.632374646
Tamil Nadu,2004,Kharif     ,Maize,189893,294717,1.552016135
Tamil Nadu,2004,Kharif     ,Moong(Green Gram),154959,61760,0.398557038
Tamil Nadu,2004,Kharif     ,Ragi,108845,154085,1.415636915
Tamil Nadu,2004,Kharif     ,Rice,1872822,5061622,2.702671156
Tamil Nadu,2004,Kharif     ,Sunflower,18152,19303,1.063408991
Tamil Nadu,2004,Rabi       ,Wheat,17,0,0
Tamil Nadu,2005,Kharif     ,Arhar/Tur,37769,20400,0.5401255
Tamil Nadu,2005,Kharif     ,Bajra,81925,94799,1.157143729
Tamil Nadu,2005,Kharif     ,Groundnut,618835,1097592,1.773642409
Tamil Nadu,2005,Kharif     ,Maize,202830,0,0
Tamil Nadu,2005,Kharif     ,Moong(Green Gram),136699,45881,0.335635228
Tamil Nadu,2005,Kharif     ,Ragi,99549,132172,1.327707963
Tamil Nadu,2005,Kharif     ,Rice,2050455,5209433,2.540622935
Tamil Nadu,2005,Kharif     ,Soyabean,630,0,0
Tamil Nadu,2005,Kharif     ,Sunflower,17056,21148,1.239915572
Tamil Nadu,2006,Kharif     ,Rice,1931397,6610607,3.422707501
Tamil Nadu,2006,Rabi       ,Wheat,140,0,0
Tamil Nadu,2007,Kharif     ,Rice,1789170,5039954,2.816922931
Tamil Nadu,2008,Kharif     ,Rice,1931603,5183385,2.683462906
Tamil Nadu,2009,Kharif     ,Rice,1845553,5665258,3.06968047
Tamil Nadu,2010,Kharif     ,Arhar/Tur,35751,23669,0.662051411
Tamil Nadu,2010,Kharif     ,Groundnut,385509,895638,2.323260936
Tamil Nadu,2010,Kharif     ,Maize,230489,1027536,4.458069582
Tamil Nadu,2010,Kharif     ,Moong(Green Gram),171666,57683,0.336018781
Tamil Nadu,2010,Kharif     ,Ragi,75650,171096,2.261678784
Tamil Nadu,2010,Kharif     ,Rice,1905726,5792415,3.039479442
Tamil Nadu,2010,Kharif     ,Sunflower,8718,10036,1.151181464
Tripura,2000,Kharif     ,Maize,1580,1580,1
Tripura,2000,Kharif     ,Rice,243070,547520,2.25251985
Tripura,2000,Rabi       ,Wheat,1065,2230,2.093896714
Tripura,2001,Kharif     ,Maize,2080,2080,1
Tripura,2001,Kharif     ,Rice,246750,587390,2.380506586
Tripura,2001,Rabi       ,Wheat,1220,2455,2.012295082
Tripura,2002,Kharif     ,Maize,2305,2205,0.956616052
Tripura,2002,Kharif     ,Rice,255270,602410,2.359893446
Tripura,2002,Rabi       ,Wheat,919,1827,1.988030468
Tripura,2003,Kharif     ,Maize,2240,2150,0.959821429
Tripura,2003,Kharif     ,Rice,257440,616820,2.395975761
Tripura,2003,Rabi       ,Wheat,895,1810,2.022346369
Tripura,2004,Kharif     ,Arhar/Tur,1481,997,0.673193788
Tripura,2004,Kharif     ,Groundnut,442,459,1.038461538
Tripura,2004,Kharif     ,Maize,2790,2967,1.06344086
Tripura,2004,Kharif     ,Moong(Green Gram),340,183,0.538235294
Tripura,2004,Kharif     ,Rice,256076,602221,2.351727612
Tripura,2004,Rabi       ,Groundnut,197,210,1.065989848
Tripura,2004,Rabi       ,Masoor,422,215,0.509478673
Tripura,2004,Rabi       ,Moong(Green Gram),442,220,0.497737557
Tripura,2004,Rabi       ,Wheat,944,1942,2.05720339
Tripura,2005,Kharif     ,Arhar/Tur,1135,806,0.710132159
Tripura,2005,Kharif     ,Groundnut,616,665,1.079545455
Tripura,2005,Kharif     ,Maize,2150,2100,0.976744186
Tripura,2005,Kharif     ,Moong(Green Gram),963,518,0.537902388
Tripura,2005,Kharif     ,Rice,253067,602947,2.382558769
Tripura,2005,Rabi       ,Groundnut,290,272,0.937931034
Tripura,2005,Rabi       ,Masoor,402,299,0.743781095
Tripura,2005,Rabi       ,Moong(Green Gram),317,191,0.602523659
Tripura,2005,Rabi       ,Wheat,1750,3184,1.819428571
Tripura,2006,Kharif     ,Arhar/Tur,1193,849,0.711651299
Tripura,2006,Kharif     ,Groundnut,412,435,1.055825243
Tripura,2006,Kharif     ,Maize,2450,2420,0.987755102
Tripura,2006,Kharif     ,Moong(Green Gram),744,389,0.522849462
Tripura,2006,Kharif     ,Rice,250939,628200,2.50339724
Tripura,2006,Rabi       ,Groundnut,187,186,0.994652406
Tripura,2006,Rabi       ,Masoor,360,234,0.65
Tripura,2006,Rabi       ,Moong(Green Gram),349,185,0.53008596
Tripura,2006,Rabi       ,Wheat,970,1845,1.902061856
Tripura,2007,Kharif     ,Arhar/Tur,1221,882,0.722358722
Tripura,2007,Kharif     ,Groundnut,409,423,1.034229829
Tripura,2007,Kharif     ,Maize,2123,2125,1.000942063
Tripura,2007,Kharif     ,Moong(Green Gram),366,183,0.5
Tripura,2007,Kharif     ,Rice,252897,640424,2.532351115
Tripura,2007,Rabi       ,Groundnut,270,263,0.974074074
Tripura,2007,Rabi       ,Masoor,323,214,0.6625387
Tripura,2007,Rabi       ,Moong(Green Gram),242,137,0.566115702
Tripura,2007,Rabi       ,Wheat,1023,1889,1.846529814
Tripura,2008,Kharif     ,Arhar/Tur,988,719,0.727732794
Tripura,2008,Kharif     ,Groundnut,291,312,1.072164948
Tripura,2008,Kharif     ,Maize,2093,2046,0.977544195
Tripura,2008,Kharif     ,Moong(Green Gram),389,204,0.524421594
Tripura,2008,Kharif     ,Rice,242966,627175,2.581328252
Tripura,2008,Rabi       ,Groundnut,195,228,1.169230769
Tripura,2008,Rabi       ,Masoor,352,268,0.761363636
Tripura,2008,Rabi       ,Moong(Green Gram),218,135,0.619266055
Tripura,2008,Rabi       ,Wheat,635,1195,1.881889764
Tripura,2009,Kharif     ,Arhar/Tur,987,716,0.725430598
Tripura,2009,Kharif     ,Groundnut,236,256,1.084745763
Tripura,2009,Kharif     ,Maize,2018,2030,1.005946482
Tripura,2009,Kharif     ,Moong(Green Gram),398,222,0.557788945
Tripura,2009,Kharif     ,Rice,245538,640010,2.606561917
Tripura,2009,Rabi       ,Groundnut,187,208,1.112299465
Tripura,2009,Rabi       ,Masoor,324,215,0.663580247
Tripura,2009,Rabi       ,Moong(Green Gram),230,131,0.569565217
Tripura,2009,Rabi       ,Wheat,667,1323,1.983508246
Tripura,2010,Kharif     ,Arhar/Tur,1207,923,0.764705882
Tripura,2010,Kharif     ,Groundnut,336,362,1.077380952
Tripura,2010,Kharif     ,Maize,3101,4104,1.32344405
Tripura,2010,Kharif     ,Moong(Green Gram),396,212,0.535353535
Tripura,2010,Kharif     ,Rice,264558,702473,2.6552703
Tripura,2010,Rabi       ,Groundnut,327,338,1.033639144
Tripura,2010,Rabi       ,Masoor,317,213,0.67192429
Tripura,2010,Rabi       ,Moong(Green Gram),199,113,0.567839196
Tripura,2010,Rabi       ,Wheat,316,637,2.015822785
Uttar Pradesh,2000,Kharif     ,Arhar/Tur,406596,509756,1.25371622
Uttar Pradesh,2000,Kharif     ,Bajra,881010,1277360,1.449881386
Uttar Pradesh,2000,Kharif     ,Groundnut,115425,96359,0.834819147
Uttar Pradesh,2000,Kharif     ,Maize,907927,1473111,1.622499386
Uttar Pradesh,2000,Kharif     ,Moong(Green Gram),28449,8585,0.301768076
Uttar Pradesh,2000,Kharif     ,Rice,5904128,11672250,1.976964253
Uttar Pradesh,2000,Kharif     ,Soyabean,15743,9207,0.584831354
Uttar Pradesh,2000,Rabi       ,Maize,12914,20943,1.621728357
Uttar Pradesh,2000,Rabi       ,Masoor,651730,408052,0.626105903
Uttar Pradesh,2000,Rabi       ,Moong(Green Gram),53103,24016.1,0.452255052
Uttar Pradesh,2000,Rabi       ,Wheat,9239311,25168332,2.724048579
Uttar Pradesh,2001,Kharif     ,Arhar/Tur,394228,456228,1.157269397
Uttar Pradesh,2001,Kharif     ,Bajra,850727,967732,1.137535308
Uttar Pradesh,2001,Kharif     ,Groundnut,107515,90156,0.838543459
Uttar Pradesh,2001,Kharif     ,Maize,913718,1488204,1.628734467
Uttar Pradesh,2001,Kharif     ,Moong(Green Gram),28084,7724.7,0.275056972
Uttar Pradesh,2001,Kharif     ,Rice,6068496,12849116,2.117347692
Uttar Pradesh,2001,Kharif     ,Soyabean,10939,7909,0.723009416
Uttar Pradesh,2001,Kharif     ,Sunflower,5496,10609,1.930312955
Uttar Pradesh,2001,Rabi       ,Maize,17419,28376,1.629025776
Uttar Pradesh,2001,Rabi       ,Masoor,625265,499774,0.799299497
Uttar Pradesh,2001,Rabi       ,Moong(Green Gram),38576,18201,0.471821858
Uttar Pradesh,2001,Rabi       ,Wheat,9255937,25498002,2.754772639
Uttar Pradesh,2002,Kharif     ,Bajra,831306,1072525,1.290168722
Uttar Pradesh,2002,Kharif     ,Groundnut,81715,53549,0.655314202
Uttar Pradesh,2002,Kharif     ,Maize,755265,836410,1.107439111
Uttar Pradesh,2002,Kharif     ,Moong(Green Gram),22130,6235,0.281744239
Uttar Pradesh,2002,Kharif     ,Rice,5209137,9586935,1.840407538
Uttar Pradesh,2002,Kharif     ,Soyabean,4735,767,0.161985216
Uttar Pradesh,2002,Kharif     ,Sunflower,7230,10383,1.436099585
Uttar Pradesh,2002,Rabi       ,Maize,19933,22064,1.106908142
Uttar Pradesh,2002,Rabi       ,Masoor,563280,430561,0.764381835
Uttar Pradesh,2002,Rabi       ,Onion,8199,84614,10.32003903
Uttar Pradesh,2002,Rabi       ,Ragi,590,864,1.46440678
Uttar Pradesh,2002,Rabi       ,Wheat,9162749,23745162,2.591488864
Uttar Pradesh,2003,Kharif     ,Arhar/Tur,360467,395677,1.097678844
Uttar Pradesh,2003,Kharif     ,Bajra,924202,1188103,1.285544719
Uttar Pradesh,2003,Kharif     ,Groundnut,85143,56879,0.668040825
Uttar Pradesh,2003,Kharif     ,Maize,817385,1117621,1.367312833
Uttar Pradesh,2003,Kharif     ,Moong(Green Gram),35227,8228,0.233570841
Uttar Pradesh,2003,Kharif     ,Rice,5719933,12476923,2.181305795
Uttar Pradesh,2003,Kharif     ,Soyabean,4954,5315,1.072870408
Uttar Pradesh,2003,Kharif     ,Sunflower,12044,20111,1.669794088
Uttar Pradesh,2003,Rabi       ,Maize,4172,5704,1.367209971
Uttar Pradesh,2003,Rabi       ,Masoor,571992,515023,0.900402453
Uttar Pradesh,2003,Rabi       ,Onion,8781,126033,14.35292108
Uttar Pradesh,2003,Rabi       ,Ragi,221,323,1.461538462
Uttar Pradesh,2003,Rabi       ,Wheat,9443104,26349910,2.790386509
Uttar Pradesh,2004,Kharif     ,Bajra,878399,1335462,1.52033643
Uttar Pradesh,2004,Kharif     ,Groundnut,95298,78428,0.822976348
Uttar Pradesh,2004,Kharif     ,Maize,841751,1294882,1.538319527
Uttar Pradesh,2004,Kharif     ,Rice,5934405,10749989,1.811468715
Uttar Pradesh,2004,Kharif     ,Soyabean,9306,3843,0.412959381
Uttar Pradesh,2004,Kharif     ,Sugarcane,2002320,121755620,60.80727356
Uttar Pradesh,2004,Rabi       ,Maize,4156,19263,4.634985563
Uttar Pradesh,2004,Rabi       ,Potato,435135,9739656,22.38306732
Uttar Pradesh,2004,Rabi       ,Turmeric,1594,2770,1.737766625
Uttar Pradesh,2004,Rabi       ,Wheat,9373402,23430044,2.499630764
Uttar Pradesh,2005,Kharif     ,Bajra,869288,1246252,1.433646847
Uttar Pradesh,2005,Kharif     ,Maize,810306,1040607,1.284214852
Uttar Pradesh,2005,Kharif     ,Rice,5571524,11119095,1.995700817
Uttar Pradesh,2005,Kharif     ,Soyabean,3852,3016,0.782969886
Uttar Pradesh,2005,Kharif     ,Sugarcane,2155791,125469871,58.20131497
Uttar Pradesh,2005,Rabi       ,Potato,445197,9986781,22.4322738
Uttar Pradesh,2005,Rabi       ,Turmeric,979,4364,4.457609806
